timestamp,latitude,longitude,heading,speed,easting,northing
1429868726.61082,-33.8940161163,151.1892301421,750.2962815343,6.2542778289,332561.382605259,6248119.42256007
1429868726.61243,-33.8940156951,151.1892304501,750.4295196556,5.4724931003,332561.410267353,6248119.469779
1429868726.61414,-33.8940152744,151.1892307593,750.5656885894,5.4724931003,332561.438040383,6248119.51693276
1429868726.61598,-33.8940147905,151.189231117,750.7027786357,6.3047135196,332561.470166404,6248119.57118089
1429868726.61743,-33.8940143112,151.1892314731,750.8471538445,6.2542778289,332561.502167512,6248119.62491661
1429868726.61884,-33.8940138925,151.189231786,750.9933712783,5.4724931003,332561.530287627,6248119.67186422
1429868726.62029,-33.8940134744,151.1892321002,751.1409285121,5.4724931003,332561.558528006,6248119.71873957
1429868726.6254,-33.894013064,151.1892324412,751.2954842753,6.3047135196,332561.589252713,6248119.76480888
1429868726.62681,-33.8940126473,151.189232758,751.4480657591,5.4724931003,332561.617741915,6248119.81153342
1429868726.62827,-33.8940122313,151.1892330762,751.6014008804,5.4724931003,332561.646355753,6248119.85818175
1429868726.6297,-33.8940118161,151.1892333958,751.7605976267,5.4724931003,332561.67509671,6248119.90475186
1429868726.63111,-33.8940113405,151.1892337641,751.923478823,6.2793944018,332561.708225491,6248119.95809568
1429868726.63255,-33.8940109268,151.1892340865,752.0912167943,5.4724931003,332561.737231237,6248120.00450134
1429868726.634,-33.8940105138,151.1892344103,752.2630579031,5.4724931003,332561.766374374,6248120.05082083
1429868726.63541,-33.8940100429,151.1892347822,752.4397557869,6.2542778289,332561.799841673,6248120.10365585
1429868726.63683,-33.89400963,151.1892351104,752.6209754957,5.4944701016,332561.829387994,6248120.14998009
1429868726.63826,-33.894009218,151.1892354402,752.8045398545,5.4944701016,332561.859081632,6248120.19621004
1429868726.6433,-33.8940088809,151.1892357508,752.9952682372,5.4724931003,332561.887147329,6248120.23409116
1429868726.64474,-33.894008414,151.1892361299,753.1856153335,6.2542778289,332561.921293322,6248120.28649011
1429868726.64619,-33.8940080047,151.1892364645,753.3738689923,5.4944701016,332561.951442978,6248120.33242396
1429868726.64761,-33.8940075964,151.1892368008,753.5678168011,5.4944701016,332561.981745671,6248120.378257
1429868726.64902,-33.8940071906,151.1892371375,753.7680449224,5.4724931003,332562.012084006,6248120.42380262
1429868726.65048,-33.8940067859,151.1892374758,753.9728786062,5.4724931003,332562.042583147,6248120.46924071
1429868726.6519,-33.8940063805,151.1892378173,754.17704239,5.4944701016,332562.073367403,6248120.5147517
1429868726.65335,-33.8940059778,151.1892381591,754.3857279988,5.4724931003,332562.104191638,6248120.55996989
1429868726.65476,-33.8940055187,151.1892385518,754.5978468451,6.2542778289,332562.139608869,6248120.6115181
